id,employee_id,start_date,end_date,leave_type,status,reason
84ea3344-2e96-435d-aa67-e477db992bc7,emp-9,2022-02-11,2022-02-16,Autres,Approuvé,Événement familial
f60692ce-f988-4d5b-99c2-665da5fd1007,emp-9,2022-07-13,2022-07-18,Congés Payés,Approuvé,Vacances familiales
bfd62d80-4ec5-4ca5-9dc4-e40e0e2e8a9c,emp-9,2022-08-11,2022-08-16,Congés Payés,Rejeté,Vacances
f84833bc-553f-498b-8f61-7421deef42a8,emp-9,2022-04-28,2022-04-30,Autres,Approuvé,Déménagement
f7fa965c-db4f-4ec3-85dd-9f94469bb8cf,emp-9,2023-12-17,2023-12-27,Autres,Approuvé,Événement familial
5c0da7b9-5b35-413e-9c32-6d19bc2dcdfb,emp-9,2023-01-09,2023-01-23,Maladie,Approuvé,Consultation médicale
3980e4eb-19ae-4960-b98b-7ca05a45cda6,emp-9,2024-10-15,2024-10-17,Autres,Approuvé,Formation externe
44c6fe05-8774-451b-a69f-387e0b588534,emp-9,2024-03-12,2024-03-19,Maladie,Approuvé,Consultation médicale
76047ba7-c517-4df8-b594-cc12ad42deda,emp-9,2024-08-11,2024-08-13,Congés Payés,Approuvé,Voyage
a5a727ab-9b66-4f31-b883-7c5959fab860,emp-9,2025-05-20,2025-05-27,Congés Payés,Approuvé,Voyage
9143e552-8e3f-48f9-a80c-4a85d0c7e75e,emp-9,2025-12-15,2025-12-20,Congés Payés,Approuvé,Repos
c2453d96-bd67-4a2c-be7e-31227d749758,emp-9,2025-02-07,2025-02-08,Congés Payés,Approuvé,Vacances familiales
a2368206-9974-4e6c-8741-a62279f94fb1,emp-9,2025-06-12,2025-06-15,Congés Payés,Rejeté,Voyage
f5500491-1802-43bb-ae3d-2b2f6af6e8d4,emp-9,2025-02-22,2025-02-23,Congés Payés,Approuvé,Voyage
8595476e-c259-410e-b2a2-2b2cace14e7f,emp-9,2025-02-15,2025-02-18,Congés Payés,Approuvé,Repos
bfe9753b-2947-4598-ae42-c4f9cc5a35bd,emp-9,2025-05-30,2025-06-02,Maternité/Paternité,Approuvé,Congé parental
aa7b5dd1-4585-4456-9d62-4828ae37a20a,emp-9,2026-04-08,2026-04-10,Congés Payés,Approuvé,Vacances familiales
43dafc8b-fd24-45e3-ad55-fa21c6d062df,emp-9,2026-04-22,2026-04-24,Congés Payés,Approuvé,Repos
696ea748-9546-4ed1-bda1-cc288f9b6892,emp-9,2026-06-10,2026-06-13,Maladie,Approuvé,Grippe
0a17b5b0-7e97-45a6-9cde-1524ef751364,emp-10,2023-06-20,2023-06-27,Congés Payés,Approuvé,Voyage
065fa178-bd53-4cef-943c-7e81b321aa58,emp-10,2023-11-30,2023-12-14,Congés Payés,Approuvé,Vacances familiales
07b022da-2ef9-4765-8fcd-bd4880ea25d9,emp-10,2023-04-01,2023-04-15,Raisons personnelles,Approuvé,Raisons personnelles
04ab75d0-d1d7-41e1-94a3-e2d798ce1ac6,emp-10,2023-06-16,2023-06-19,Autres,Approuvé,Déménagement
32dbff3a-fbe2-4e0b-b9b3-df4bd6b3c0c6,emp-10,2023-10-31,2023-11-14,Congés Payés,Approuvé,Vacances
f0b01b24-2c9e-4e7f-a3d2-4d774c0ae2d2,emp-10,2024-04-17,2024-04-20,Congés Payés,Approuvé,Voyage
aab2555a-b104-405c-a04c-2e4b69f9c347,emp-10,2024-03-12,2024-03-17,Congés Payés,Approuvé,Voyage
911e6455-9579-4822-8e9e-3611f9a6c0d1,emp-10,2024-08-17,2024-08-31,Congés Payés,Approuvé,Voyage
d6e134e1-1190-4787-b637-03d558d325ba,emp-10,2024-07-03,2024-07-10,Autres,Approuvé,Déménagement
f21bb679-70f2-421f-a7c3-9c243076312b,emp-10,2024-12-02,2024-12-07,Congés Payés,Approuvé,Voyage
a1319fb3-d6ae-467b-9d21-7fec8c70293e,emp-10,2024-02-24,2024-02-25,Congés Payés,Approuvé,Vacances familiales
675f1f8d-b0fa-4d6e-8fcd-cb754876652f,emp-10,2024-07-19,2024-07-22,Maladie,Approuvé,Grippe
4b63e962-29ad-47b5-9ecf-1244b87f1ef5,emp-10,2025-02-23,2025-02-25,Raisons personnelles,Approuvé,Raisons personnelles
36682b53-eeea-43d9-9106-a08986a3f8a6,emp-10,2025-06-25,2025-06-28,Congés Payés,Approuvé,Voyage
7dba7b73-064f-45a3-910e-c13a327ae5d2,emp-10,2025-12-23,2025-12-26,Congés Payés,Approuvé,Vacances
fd8b93ac-c4f1-40dc-8959-d4e5bc477f0f,emp-10,2025-11-28,2025-11-29,Autres,Rejeté,Déménagement
8f121403-f38c-424d-86ae-20db1d942f70,emp-10,2025-10-10,2025-10-12,Maladie,Rejeté,Grippe
38f076d8-7e89-4cbb-bfe1-b0bbf603abb0,emp-10,2026-02-17,2026-02-22,Congés Payés,Approuvé,Vacances familiales
5da744ed-ea3f-4ae5-9df6-416687662709,emp-10,2026-04-20,2026-04-23,Maladie,Approuvé,Repos médical
1619c66e-a80f-49ad-8594-f4b215925232,emp-10,2026-05-18,2026-05-20,Congés Payés,Approuvé,Repos
e5c66ef3-ec37-4a49-a28b-b03577586d21,emp-11,2025-08-11,2025-08-16,Maladie,Approuvé,Grippe
1edce599-0927-4bff-a74e-501f292cbbf9,emp-11,2025-05-31,2025-06-07,Maladie,Approuvé,Repos médical
9d54dc93-825a-46a9-87b8-90d9cad29ac3,emp-11,2025-08-11,2025-08-12,Congés Payés,Approuvé,Vacances familiales
b44c26da-d325-49bb-8680-ebb3cdb86f1d,emp-11,2025-10-04,2025-10-09,Maladie,Approuvé,Repos médical
82906fd6-dfe0-45e6-8094-8060900c28c2,emp-11,2025-05-31,2025-06-05,Congés Payés,Approuvé,Repos
4f2d3402-50e2-40fc-be78-6cef47c23aba,emp-11,2025-03-31,2025-04-10,Raisons personnelles,Approuvé,Raisons personnelles
c5b8f0e9-c346-4cbe-9110-a090286f0ecb,emp-11,2026-05-07,2026-05-10,Congés Payés,Approuvé,Voyage
9ec8cde3-fafa-4945-b844-8244be6d60f5,emp-11,2026-01-22,2026-01-27,Maternité/Paternité,Approuvé,Congé parental
1d732aaf-7b97-4ac0-9028-bcf0d0632644,emp-11,2026-05-18,2026-05-20,Maternité/Paternité,Approuvé,Congé parental
f0d309ba-b401-4f25-be2a-a0b1b22d2c58,emp-11,2026-01-29,2026-02-03,Congés Payés,Approuvé,Repos
1d2fa42e-5918-4cc4-ba48-bcd96da6a3b0,emp-11,2026-04-23,2026-04-28,Raisons personnelles,Approuvé,Raisons personnelles
7cd13dcb-fc14-4236-802f-43432e00a358,emp-11,2026-04-26,2026-04-28,Autres,Approuvé,Déménagement
a69317a5-a258-494d-9e1c-53df5fee5897,emp-12,2024-10-26,2024-10-31,Autres,Approuvé,Formation externe
a552fdfa-662f-4720-b632-17d7a7e6eeaf,emp-12,2024-07-03,2024-07-10,Autres,Approuvé,Événement familial
ab89b737-d20a-4e56-b916-bb9120799dc2,emp-12,2024-10-28,2024-11-02,Congés Payés,Approuvé,Repos
e575f46c-728b-44e5-9ca3-9411730f3c85,emp-12,2024-10-07,2024-10-21,Maladie,Approuvé,Consultation médicale
813e615f-5226-46d2-8a1d-1fce16a97aad,emp-12,2024-11-12,2024-11-13,Autres,Approuvé,Formation externe
d557dc84-2adc-4096-a5a0-85c9fbae45cf,emp-12,2024-09-06,2024-09-09,Maladie,Approuvé,Grippe
38361ea3-cbe9-4871-a77e-ad822d21f8e4,emp-12,2024-06-17,2024-06-22,Autres,Approuvé,Événement familial
b2a02ceb-cc64-4f7d-a2e0-d9e17e0121f5,emp-12,2025-09-07,2025-09-09,Congés Payés,Approuvé,Vacances
0522badc-2373-45d4-841c-e61f180ea7c2,emp-12,2025-11-22,2025-11-27,Congés Payés,Approuvé,Voyage
c83eab0d-5f33-4e5e-b594-e3fc70567791,emp-12,2025-04-19,2025-04-22,Congés Payés,Approuvé,Vacances familiales
fc326960-00e3-4e51-8c4e-7ae8927b6cdc,emp-12,2025-06-25,2025-07-05,Maternité/Paternité,Approuvé,Congé parental
44d4543a-13d5-430d-920d-f332be1eb319,emp-12,2025-03-22,2025-03-25,Congés Payés,Rejeté,Vacances familiales
9057340e-a27c-40e9-9c03-d91ef15658b2,emp-12,2026-03-19,2026-03-21,Raisons personnelles,Approuvé,Raisons personnelles
2c8f1f07-8802-4213-ab87-eb9867203a04,emp-12,2026-04-06,2026-04-11,Maladie,Approuvé,Repos médical
e7235c19-dc80-48f1-a1f9-8f975f479fd3,emp-12,2026-03-01,2026-03-04,Congés Payés,Approuvé,Vacances familiales
16b675fe-ac02-4125-a0c0-50ed420a8f5c,emp-12,2026-02-03,2026-02-08,Congés Payés,Approuvé,Vacances
4f2f7994-170e-4e97-a025-a0b90526e63b,emp-12,2026-01-31,2026-02-14,Congés Payés,Approuvé,Vacances
a9819c4c-93ac-4732-ab0e-81cc26199617,emp-12,2026-01-23,2026-01-30,Congés Payés,Approuvé,Repos
818f6c5c-a4cf-4442-a297-f6af4270580c,emp-12,2026-02-04,2026-02-09,Maladie,Approuvé,Repos médical
8721fc21-8cd5-4e5d-9463-a2e8c0880d25,emp-13,2025-11-14,2025-11-17,Congés Payés,Approuvé,Voyage
e943e9f8-983a-4cd5-baf2-2840419d8e95,emp-13,2025-11-15,2025-11-25,Congés Payés,Approuvé,Vacances
5986204f-3249-4e81-884e-1120ecead938,emp-13,2025-10-16,2025-10-19,Congés Payés,Approuvé,Vacances familiales
7a30b0a6-595e-4095-ab33-9b45c17aa147,emp-13,2026-03-05,2026-03-10,Maladie,Approuvé,Repos médical
4aec59d6-f939-4825-9d78-08e04ce74f22,emp-13,2026-02-22,2026-02-27,Congés Payés,Approuvé,Repos
8b044e4e-e16e-4af8-8437-5cf6d7ddbf6f,emp-14,2023-11-02,2023-11-05,Congés Payés,Approuvé,Vacances
02accfc8-5839-4208-bbf1-dc9f1c29f1a7,emp-14,2023-10-16,2023-10-26,Congés Payés,Approuvé,Voyage
c637fcc8-a2bb-42fd-9d04-902049a75c42,emp-14,2023-11-26,2023-11-28,Congés Payés,Rejeté,Vacances
18c93994-7727-4848-ac7b-2018f03ea125,emp-14,2024-01-08,2024-01-10,Congés Payés,Approuvé,Voyage
f1ce9c4a-fe0a-4556-9922-dfa3d57122ac,emp-14,2024-11-17,2024-11-24,Maternité/Paternité,Approuvé,Congé parental
67ed4288-36da-4422-879d-e1912ce2e6a2,emp-14,2025-10-03,2025-10-08,Congés Payés,Approuvé,Vacances familiales
48e67902-3e5f-4050-8f94-7bdf79ec3059,emp-14,2025-06-17,2025-06-20,Maladie,Approuvé,Grippe
43b62bc3-86ed-4933-8bc9-7b0e3d1dcef5,emp-14,2025-08-12,2025-08-19,Autres,Approuvé,Déménagement
060aff06-e433-4008-ae26-21c527673f37,emp-14,2025-08-21,2025-08-26,Congés Payés,Approuvé,Vacances familiales
728050d5-be31-4a4f-8d50-7353da0eadbf,emp-14,2025-12-29,2025-12-30,Congés Payés,Approuvé,Repos
f6f703b2-aae5-4c87-8f07-e87aa37787c1,emp-14,2025-05-13,2025-05-15,Congés Payés,Approuvé,Repos
844f3641-d44d-44b9-b350-9d1a138dfbdb,emp-14,2026-03-27,2026-04-03,Congés Payés,Approuvé,Vacances
ece803c1-00e6-495e-b60f-f5f9cb3f5295,emp-14,2026-05-11,2026-05-14,Congés Payés,Approuvé,Repos
85d3b0e6-8345-4d3c-93a4-8869ba3d0627,emp-15,2025-09-18,2025-09-19,Autres,Approuvé,Événement familial
ad6e7bc8-04a1-498f-a0dc-b9dc2eed4172,emp-15,2026-02-08,2026-02-10,Raisons personnelles,Approuvé,Raisons personnelles
97b9fc39-d381-421c-867e-76d0164443be,emp-15,2026-03-05,2026-03-08,Maladie,Approuvé,Repos médical
b513443f-037a-4827-b20d-da6ff2d52038,emp-15,2026-01-31,2026-02-05,Raisons personnelles,Approuvé,Raisons personnelles
5e93c53f-dbfc-46b1-a9c1-de8dde7c8ca0,emp-16,2025-10-15,2025-10-22,Congés Payés,Approuvé,Voyage
ec669172-0bc1-4647-8c3d-569936b9d560,emp-16,2025-09-24,2025-09-26,Maternité/Paternité,Approuvé,Congé parental
69ef5660-18f5-435d-bf4e-49a40c9fbcc4,emp-16,2025-12-08,2025-12-22,Maternité/Paternité,Approuvé,Congé parental
30bd53c1-74c7-4106-ab25-047d86d3c0ac,emp-16,2025-11-16,2025-11-17,Congés Payés,Approuvé,Vacances
2e3713c7-a2d2-4d00-bd88-2254e0547874,emp-16,2025-11-08,2025-11-15,Maladie,Approuvé,Grippe
3a394dce-c5f0-4bac-a10b-26f912fc1576,emp-16,2026-02-06,2026-02-13,Congés Payés,Rejeté,Voyage
bd7fa699-bc68-49b9-8eba-4ed5fc5e80b5,emp-16,2026-04-28,2026-05-12,Congés Payés,Approuvé,Vacances familiales
447fcac7-cdfa-454e-b4d6-3bf12a4a7935,emp-17,2023-11-10,2023-11-15,Congés Payés,Rejeté,Vacances familiales
4b18a9d8-9cfc-438d-9907-9c8f5de50f8d,emp-17,2023-08-31,2023-09-10,Congés Payés,Approuvé,Repos
6a8ec245-1ee2-45c9-a40b-c7e4d10f0835,emp-17,2024-04-29,2024-04-30,Congés Payés,Approuvé,Vacances
ee556b37-637e-4fbd-85dc-c29a5e50b6b1,emp-17,2024-03-25,2024-03-28,Congés Payés,Approuvé,Repos
9b00aba0-4696-4b5d-b718-49830815ff10,emp-17,2024-06-06,2024-06-09,Autres,Approuvé,Formation externe
e2f952cd-6f73-4dbc-ba4a-529d3ac07204,emp-17,2024-11-04,2024-11-05,Autres,Approuvé,Déménagement
e515f56b-0158-4e88-9663-9c3d45bf9d8a,emp-17,2025-07-22,2025-07-27,Maladie,Approuvé,Consultation médicale
7decad5b-b43d-47e9-ae3b-0c67224999c3,emp-17,2025-08-20,2025-08-25,Maladie,Approuvé,Consultation médicale
e5e9e93e-628e-4fad-ba36-1f570dff498e,emp-17,2025-01-07,2025-01-08,Maternité/Paternité,Approuvé,Congé parental
ffd83d0e-57cb-4307-b408-0b7b38c88876,emp-17,2025-12-18,2025-12-23,Maladie,Approuvé,Consultation médicale
9fffeeef-1fdd-422c-9b8c-93ad5df41985,emp-17,2026-02-20,2026-03-02,Congés Payés,Approuvé,Repos
cbc35a81-a39e-454b-928d-78c31d3ac2f3,emp-17,2026-04-29,2026-04-30,Raisons personnelles,Approuvé,Raisons personnelles
7ec42d87-7631-4152-8817-8d23ce1139c4,emp-18,2022-12-26,2022-12-29,Congés Payés,Approuvé,Repos
18b1c647-21a2-4619-8d76-fe47cbc04182,emp-18,2022-03-28,2022-03-29,Maladie,Approuvé,Grippe
fa6bcff8-2e21-4b20-9762-8513b1e86047,emp-18,2022-10-19,2022-10-22,Congés Payés,Approuvé,Voyage
393047ad-0f74-429d-aa7c-54df4bc3eed5,emp-18,2022-10-07,2022-10-09,Raisons personnelles,Approuvé,Raisons personnelles
75cd3364-33b5-4044-9703-46387fecd72d,emp-18,2022-07-13,2022-07-16,Maternité/Paternité,Approuvé,Congé parental
e509df4a-cf11-4b9a-8eac-237c1eafa0a4,emp-18,2023-01-14,2023-01-16,Congés Payés,Approuvé,Repos
bc4d13c3-5368-40c5-a96c-4b4f4e2b5df6,emp-18,2023-09-29,2023-10-02,Maladie,Approuvé,Consultation médicale
a354cad4-d64a-4f9c-9566-238204fec33c,emp-18,2023-12-03,2023-12-05,Congés Payés,Approuvé,Vacances
d36642f9-dfe6-46e4-8ba8-283596de4d62,emp-18,2024-06-30,2024-07-10,Raisons personnelles,Approuvé,Raisons personnelles
0103e2e7-2cbe-49cb-bf27-1849eb57e89f,emp-18,2024-12-23,2024-12-26,Maladie,Approuvé,Repos médical
a713163c-939a-44fa-8fbb-08b2825c4fa6,emp-18,2024-03-13,2024-03-18,Congés Payés,Rejeté,Voyage
6a16a6cb-8265-4333-b63b-e0cca2c6ab3d,emp-18,2024-03-30,2024-04-02,Congés Payés,Approuvé,Vacances familiales
ef74765c-3bdc-4893-8f3a-02b7fd1ebbe0,emp-18,2024-09-01,2024-09-02,Raisons personnelles,Approuvé,Raisons personnelles
7239daa3-a97b-45bc-b18c-b99b4a2bf656,emp-18,2025-06-15,2025-06-16,Congés Payés,Approuvé,Vacances familiales
eef9ce7a-f883-4d44-998d-fd32b52bc2a6,emp-18,2025-07-06,2025-07-20,Congés Payés,Rejeté,Voyage
dfeef7cb-1ba2-4334-92f2-a798b2804ddc,emp-18,2025-06-22,2025-06-24,Congés Payés,Approuvé,Voyage
7d5ab456-2527-4dea-87ac-f85c16e84d1a,emp-18,2026-03-23,2026-03-25,Raisons personnelles,Approuvé,Raisons personnelles
adb32d18-653c-4dbd-b59a-e8566b047004,emp-18,2026-05-31,2026-06-07,Congés Payés,Approuvé,Repos
5b040825-d096-4b56-adb9-602b4baf8b31,emp-18,2026-01-01,2026-01-11,Raisons personnelles,Approuvé,Raisons personnelles
a357a0f0-7db7-45dc-beea-4f83f1b1e459,emp-18,2026-03-23,2026-04-02,Raisons personnelles,Approuvé,Raisons personnelles
77c83f08-c959-4e50-8ac3-9450256a748c,emp-18,2026-03-26,2026-04-02,Congés Payés,Rejeté,Vacances familiales
6cbd96d4-1a58-456d-81c0-a3afc9fa8d01,emp-18,2026-06-13,2026-06-20,Congés Payés,Approuvé,Vacances familiales
b7b22241-9b0b-41ae-a56d-45f660c6032c,emp-18,2026-01-18,2026-01-21,Maternité/Paternité,Approuvé,Congé parental
9cbe2822-0a22-4692-8a53-3136f4187469,emp-19,2023-11-13,2023-11-27,Autres,Approuvé,Formation externe
c6ef40a5-bcb5-4a1d-a71e-a22570744cb9,emp-19,2023-11-02,2023-11-03,Congés Payés,Approuvé,Vacances familiales
05666687-610b-4083-9497-2c567eb76d75,emp-19,2023-08-16,2023-08-23,Congés Payés,Approuvé,Repos
1d5d2c28-224c-4b93-8505-0fc6b4a1913e,emp-19,2023-10-24,2023-10-26,Congés Payés,Approuvé,Vacances
3ab52847-7cbe-4804-bb54-5112ba2defdb,emp-19,2023-11-29,2023-12-06,Congés Payés,Approuvé,Voyage
3f996522-5bc9-4bdb-ba1e-63c419dbb0ce,emp-19,2023-08-23,2023-08-25,Raisons personnelles,Approuvé,Raisons personnelles
f5d794d7-9ffa-4c39-a49a-73b91e381868,emp-19,2023-10-13,2023-10-15,Congés Payés,Approuvé,Voyage
a1479500-0b15-4b26-8c05-1d87a91f1759,emp-19,2024-01-02,2024-01-05,Congés Payés,Approuvé,Voyage
4f83a891-eb4c-4b87-94b4-d7db2f5edca2,emp-19,2024-01-14,2024-01-16,Maladie,Rejeté,Consultation médicale
c5eb37d1-c6c3-40ff-94e9-fd3f78edf779,emp-19,2024-07-22,2024-07-25,Autres,Approuvé,Événement familial
88e0cc47-8803-420e-923f-31292a88dde1,emp-19,2024-07-14,2024-07-17,Congés Payés,Approuvé,Voyage
2419b745-47a6-4771-9e45-784947641339,emp-19,2025-10-16,2025-10-17,Maternité/Paternité,Approuvé,Congé parental
2c108d79-d2fd-4191-884e-a9520a272766,emp-19,2025-10-05,2025-10-08,Maternité/Paternité,Approuvé,Congé parental
8cdd2391-9735-431b-b3a0-bb95ee583713,emp-19,2025-08-03,2025-08-17,Maladie,Rejeté,Grippe
73d6a71b-5edf-47c9-91f3-6fb23f6d0701,emp-19,2025-02-10,2025-02-13,Autres,Approuvé,Événement familial
470bab8f-56a4-4f91-9c46-1d4427e74871,emp-19,2026-02-12,2026-02-26,Autres,Approuvé,Formation externe
9ffff01e-11b5-422b-b5c7-ac80eeafa718,emp-19,2026-04-22,2026-04-24,Autres,Approuvé,Formation externe
1aaf0d01-8335-47df-a7ba-d623a1843336,emp-19,2026-01-18,2026-01-19,Maladie,Approuvé,Repos médical
72ef3570-a90f-4a97-9081-4528f997884e,emp-20,2025-12-17,2025-12-24,Congés Payés,Approuvé,Vacances
1a95d4d8-da1b-49a9-b16a-93865eeba698,emp-20,2025-05-15,2025-05-22,Autres,Approuvé,Événement familial
2fcbbeb0-50d7-4b63-852e-6f059b3cf158,emp-20,2026-05-05,2026-05-10,Congés Payés,Approuvé,Voyage
5a61e657-f6aa-494b-b5a8-c1fbb428c1b2,emp-20,2026-06-05,2026-06-10,Congés Payés,Approuvé,Repos
781a27f9-e9fa-4d68-a2b0-5c44ccad03df,emp-20,2026-01-13,2026-01-20,Raisons personnelles,Approuvé,Raisons personnelles
8fde555d-6b46-4626-9ed9-31f3d8388ba7,emp-20,2026-03-21,2026-03-23,Congés Payés,Approuvé,Vacances
cb576403-5c4e-4e4d-ac23-c14682891eaf,emp-20,2026-03-18,2026-04-01,Congés Payés,Approuvé,Repos
f70b005e-0ddf-4cd5-9d8e-f9f242e3ace3,emp-20,2026-06-04,2026-06-09,Congés Payés,Approuvé,Voyage
7960a271-ba62-45c9-86de-ccbe56c5f82a,emp-20,2026-05-13,2026-05-23,Autres,Approuvé,Événement familial
89c6629b-2716-4f38-9628-2c8ecc6954ff,emp-21,2023-10-09,2023-10-12,Maternité/Paternité,Approuvé,Congé parental
96217cc5-ef98-4c0b-b12b-d94bcabe1be2,emp-21,2023-05-05,2023-05-12,Congés Payés,Approuvé,Repos
d02c58c9-70da-48e1-bc7e-da88cd47d718,emp-21,2023-06-12,2023-06-15,Congés Payés,Approuvé,Vacances
c77446b3-2124-461e-ade2-456a578f98ab,emp-21,2023-05-26,2023-05-29,Maladie,Approuvé,Repos médical
77e571df-b813-466c-abe1-415aa8909e37,emp-21,2023-07-21,2023-07-23,Autres,Approuvé,Déménagement
3985f963-63d8-4358-90bb-a83ab3280f80,emp-21,2023-08-08,2023-08-09,Autres,Approuvé,Formation externe
af879c11-8871-49ea-997a-7d5bb2ccbf11,emp-21,2023-05-18,2023-05-23,Congés Payés,Approuvé,Vacances
8e4ed51a-d5ab-4a89-ac26-5f481743f8dc,emp-21,2024-03-08,2024-03-13,Maladie,Approuvé,Repos médical
64608075-0d98-4f3d-84ed-ef02777275cb,emp-21,2024-12-30,2025-01-13,Maladie,Approuvé,Grippe
dd906671-1919-4014-85f2-fe7aa258cb1b,emp-21,2024-05-09,2024-05-11,Congés Payés,Approuvé,Voyage
8e45f25d-646f-4158-99bd-8af4a7335536,emp-21,2024-01-04,2024-01-09,Maladie,Approuvé,Repos médical
b642315a-df66-4005-9430-f6079502de33,emp-21,2024-10-31,2024-11-05,Congés Payés,Approuvé,Vacances
61745f34-c422-4411-bb5c-46b69641cb3a,emp-21,2025-06-16,2025-06-26,Congés Payés,Approuvé,Repos
168f3823-cdd2-4ab4-b840-efe1526a28b7,emp-21,2025-09-22,2025-09-29,Autres,Approuvé,Événement familial
99a8a173-bf96-4198-858f-acc962191fd5,emp-21,2025-12-15,2025-12-16,Congés Payés,Approuvé,Repos
47dbe61e-b938-4201-ab92-bccf67b8108d,emp-21,2025-07-27,2025-07-30,Congés Payés,Approuvé,Vacances familiales
538941f2-608e-419b-b97d-8a65a2aaf0c9,emp-21,2025-04-24,2025-04-29,Maladie,Approuvé,Repos médical
c0faa80f-c713-457c-b99f-44aa5a2d2bb8,emp-21,2025-03-29,2025-04-05,Autres,Approuvé,Déménagement
c30a7128-39f0-432c-b9e4-111b17bcc7db,emp-21,2025-05-13,2025-05-20,Maladie,Approuvé,Repos médical
45665f9a-0772-4df4-a143-cb7fa461387f,emp-21,2026-04-01,2026-04-03,Autres,Approuvé,Événement familial
c06f2c13-5332-4966-9b82-2c4cb85b5990,emp-21,2026-05-30,2026-06-01,Autres,Approuvé,Déménagement
d0c61e87-7bef-417b-bb20-a4f334ee9c3e,emp-21,2026-05-09,2026-05-10,Maladie,Approuvé,Consultation médicale
018fc26a-6f6e-458f-a250-b26b7cf8be13,emp-22,2025-04-13,2025-04-15,Raisons personnelles,Approuvé,Raisons personnelles
afd291a6-b105-4d95-a9ab-fecbd3c6e334,emp-22,2025-04-03,2025-04-10,Congés Payés,Approuvé,Vacances familiales
3275549e-610b-431c-b43c-e737f3a60b58,emp-22,2025-01-30,2025-01-31,Congés Payés,Approuvé,Vacances familiales
3dc32acb-72ac-4c1c-9220-533b36f82c19,emp-22,2026-01-23,2026-01-24,Congés Payés,Approuvé,Voyage
03cb844f-33e4-4bf9-9053-d07ed32912b7,emp-22,2026-01-02,2026-01-03,Congés Payés,Approuvé,Vacances
ea519a07-c637-4a1b-96cb-ce1377128cd5,emp-22,2026-02-18,2026-02-19,Congés Payés,Approuvé,Vacances familiales
89b4392f-d9ed-4590-8931-908599f8319c,emp-22,2026-03-21,2026-03-22,Congés Payés,Approuvé,Vacances familiales
082ff6b4-fc44-4678-b413-ded728ca1bc9,emp-22,2026-03-18,2026-03-28,Congés Payés,Approuvé,Repos
1fcd2c76-7f1f-4c40-9204-1a690c5d4808,emp-23,2024-09-04,2024-09-18,Congés Payés,Approuvé,Vacances familiales
d286ffe9-f06f-4f7b-99f2-835e80346cbf,emp-23,2025-04-25,2025-05-02,Congés Payés,Approuvé,Vacances familiales
2c4b5c1c-b097-47a1-aa1f-b7f4ea0da746,emp-24,2022-12-09,2022-12-11,Congés Payés,Approuvé,Vacances
99e0114b-7014-416b-b7a4-6a511f50723b,emp-24,2022-12-16,2022-12-23,Congés Payés,Approuvé,Voyage
af0dc5e5-7651-4d27-b375-c0b24a734744,emp-24,2022-10-23,2022-10-25,Maladie,Approuvé,Grippe
9710de03-3688-4341-a1cd-923dbe12f646,emp-24,2024-11-14,2024-11-19,Congés Payés,Approuvé,Vacances
ddc1b0db-40bb-45c5-be4a-8cd907dd7fe3,emp-24,2024-11-12,2024-11-13,Congés Payés,Approuvé,Vacances familiales
35680621-4ced-4378-9c5a-c8486720e8a7,emp-24,2025-09-25,2025-10-09,Congés Payés,Approuvé,Vacances familiales
663d71a4-6b54-4dd7-99be-186e09342948,emp-24,2025-09-12,2025-09-22,Maladie,Approuvé,Consultation médicale
5d157c50-9d39-4b5d-a23b-be5881077154,emp-25,2021-12-15,2021-12-20,Congés Payés,Approuvé,Vacances
81f71a7e-e3f2-4019-a9d7-0304055dd421,emp-25,2021-11-15,2021-11-25,Maladie,Approuvé,Grippe
1a8b39e4-bc0d-4a93-b24d-cf921a20f0f6,emp-25,2022-02-21,2022-02-28,Autres,Approuvé,Événement familial
f2f159ac-3e57-46ed-b519-cd2a2269af70,emp-25,2022-08-07,2022-08-14,Congés Payés,Approuvé,Vacances
7053d695-9485-4c8b-bafc-5efadb3d8a2b,emp-25,2023-11-28,2023-11-30,Congés Payés,Approuvé,Repos
587cacc7-4282-46ea-9517-00479eb3a446,emp-25,2023-07-10,2023-07-17,Congés Payés,Approuvé,Voyage
dd1e1062-cce9-48e1-9d77-a030acb71414,emp-25,2023-12-20,2023-12-30,Maternité/Paternité,Approuvé,Congé parental
411fa578-07e3-4802-86d6-0d141340f20c,emp-25,2023-12-23,2023-12-30,Raisons personnelles,Approuvé,Raisons personnelles
0c26123a-ced5-470e-8160-da2ce2a23302,emp-25,2023-09-05,2023-09-12,Maladie,Approuvé,Grippe
c0971fcf-2b6a-428e-b744-b4142bd497be,emp-25,2023-01-15,2023-01-25,Autres,Approuvé,Événement familial
2f8a3213-f3e5-4c6b-bf68-b36e6a8c08f7,emp-25,2023-02-27,2023-03-09,Congés Payés,Approuvé,Repos
e5370929-452e-456d-8486-a8a829847613,emp-25,2024-09-25,2024-10-02,Maladie,Approuvé,Repos médical
3b0928b5-225f-488f-a581-5fb5e1b92f92,emp-25,2024-12-18,2024-12-25,Congés Payés,Approuvé,Vacances familiales
bd0c7ca0-7ad1-416e-82e4-0c28655895fb,emp-25,2024-12-05,2024-12-10,Congés Payés,Approuvé,Vacances
07dc86d9-83b0-48cd-b98a-8686b244b560,emp-25,2024-03-21,2024-03-26,Congés Payés,Approuvé,Vacances familiales
