id,employee_id,contract_type,start_date,end_date,salary,is_active
d830127a-0aa3-4349-a805-ee852cbe6b1d,emp-187,CDI,2022-01-23T00:00:00,,76602,true
c567ff1c-8cc3-43cd-a87a-1b531a4d84f8,emp-188,CDI,2018-03-11T00:00:00,,51293,true
2d4935b4-04cb-4dc8-9a8d-5ede5fd06562,emp-189,CDD,2023-04-10T00:00:00,2024-03-17T00:00:00,42290,false
caedd3ff-cf9b-4db0-a56d-df82dd6dc268,emp-189,CDI,2024-03-18T00:00:00,,70268,false
43296bb4-8732-4398-84b6-9414955cea04,emp-190,CDI,2021-07-18T00:00:00,,46207,true
0688db79-0bb7-4d0a-ab54-b2f61345e66a,emp-191,CDI,2017-08-07T00:00:00,,86919,true
6dc20467-9071-44e5-a4b4-eab2d37f07bd,emp-192,CDI,2025-06-22T00:00:00,,87027,true
305aaefc-6ce8-4213-b972-540bd9e82234,emp-193,CDD,2020-12-02T00:00:00,2021-08-29T00:00:00,41184,false
47ee1a17-917a-4483-bb02-1eb07c051038,emp-193,CDI,2021-08-30T00:00:00,,79499,true
62516a15-dca3-4554-9d0d-6fd176cc7546,emp-194,CDI,2021-08-15T00:00:00,,62418,true
e92cc277-d712-416d-98d8-aec83b0cfab7,emp-195,CDI,2020-06-09T00:00:00,,56630,true
fa76e8a9-6066-429c-bce4-6ca283ed3e3b,emp-196,CDI,2020-08-13T00:00:00,,49350,false
66abb180-c935-4226-8dd5-5e35b6dc7849,emp-197,CDD,2020-12-18T00:00:00,2021-07-24T00:00:00,40252,false
79862711-b7e4-4115-9722-186d0a110653,emp-197,CDI,2021-07-25T00:00:00,,45836,true
d4df41b9-c837-40fb-8918-7cdc4ad4752a,emp-198,CDD,2019-09-24T00:00:00,2020-09-18T00:00:00,31561,false
0534387f-d38d-47dc-a46a-fe8f4ea514ce,emp-198,CDI,2020-09-19T00:00:00,,49165,true
9282c4c9-0a78-4051-9c89-bb9521abc9c4,emp-199,CDI,2016-11-13T00:00:00,,58283,true
ec286f71-de46-4254-9cc1-b83e38a66387,emp-200,CDI,2020-08-18T00:00:00,,64787,true
861e7ca6-ff9a-4e20-a1a1-66a20778ffd0,emp-201,CDD,2023-04-17T00:00:00,2023-10-25T00:00:00,37417,false
d3c5ba70-7d18-421c-b8ba-d395921cde27,emp-201,CDI,2023-10-26T00:00:00,,59420,true
ee80f32e-000b-4f39-9df4-46a7d6636b49,emp-202,CDD,2017-01-10T00:00:00,2018-01-04T00:00:00,40476,false
390872f2-6490-4f60-bf3c-ba066decaa71,emp-202,CDI,2018-01-05T00:00:00,,54278,true
7dd19376-f860-447f-b085-443b1dafb753,emp-203,CDI,2017-11-03T00:00:00,,77214,false
bf35d226-f140-4d63-8884-4ffa3d8e9b68,emp-204,CDD,2025-11-06T00:00:00,2026-08-15T00:00:00,31825,false
8a7df227-ae99-43e3-8715-bc1426986864,emp-204,CDI,2026-08-16T00:00:00,,44988,true
a71dfda7-2adc-43db-ad61-a7e1424be8b8,emp-205,CDI,2018-06-25T00:00:00,,65945,true
7c334833-793f-435c-ac67-abe61120ba0a,emp-206,CDI,2019-03-03T00:00:00,,46448,true
bd11d66d-45ef-45be-ab38-74ed7b829499,emp-207,CDI,2019-08-26T00:00:00,,63018,true
378f4338-60ac-4bbc-8116-c2ef6a3af2c6,emp-208,CDI,2016-11-05T00:00:00,,69289,true
d0518bce-750c-4b8e-a8fb-520b3b927b4f,emp-209,CDI,2024-11-07T00:00:00,,62331,true
e710c089-8adf-4ab1-b61e-2c6f62c34382,emp-210,CDD,2016-11-10T00:00:00,2017-08-25T00:00:00,35406,false
e677aa51-8010-4edc-aa45-09292110c715,emp-210,CDI,2017-08-26T00:00:00,,66183,true
6784b0db-3413-4130-99a2-36d4c9c4ff68,emp-211,CDI,2025-03-14T00:00:00,,51016,false
e2cfb53e-8156-4796-96e8-d10347b0b33a,emp-212,CDI,2021-01-06T00:00:00,,50337,false
f1e4dc3e-e71c-440d-9d55-2f2c7e9f07dd,emp-213,CDI,2023-07-30T00:00:00,,62738,true
ce9c14f7-48f3-4905-b07e-76aede0a1c1b,emp-214,CDI,2017-11-10T00:00:00,,83924,true
daee216e-28ea-4b7c-9175-5337189f0af6,emp-215,CDI,2021-02-27T00:00:00,,82058,true
fe814b94-4dcd-47be-80f8-9faa30bff463,emp-216,CDI,2021-10-13T00:00:00,,41527,true
25b16a34-4733-4e65-b8dc-e0e9e6dc0e0a,emp-217,CDD,2020-02-07T00:00:00,2020-11-24T00:00:00,40699,false
5d927cb4-1d43-408e-99ed-190c41d7622a,emp-217,CDI,2020-11-25T00:00:00,,79014,true
5c4f628c-382d-46da-87d7-eec6b9648e8b,emp-218,CDD,2023-10-18T00:00:00,2024-05-29T00:00:00,35351,false
8215e4a5-c837-4de0-964d-5b2b60393c14,emp-218,CDI,2024-05-30T00:00:00,,46418,true
4c0eae33-c81f-47b5-889e-ad9f3113d8dd,emp-219,CDD,2020-04-20T00:00:00,2021-01-14T00:00:00,41810,false
285480be-6719-4625-b42b-618a341476c2,emp-219,CDI,2021-01-15T00:00:00,,85890,true
68f1a8f0-b286-45ce-8bac-dcdf149a923b,emp-220,CDI,2018-05-08T00:00:00,,70964,true
3961a2dd-fa84-46cf-a1e1-6f4d253e0382,emp-221,CDD,2019-09-11T00:00:00,2020-06-25T00:00:00,34168,false
7dcdb347-de0e-492f-82ac-1f314dca958e,emp-221,CDI,2020-06-26T00:00:00,,74465,true
8f28606d-098a-4493-95b1-5af8cf9ab606,emp-222,CDD,2025-12-09T00:00:00,2026-12-09T00:00:00,31054,false
7c6d4912-27c7-4365-ab68-0ff9276bc6d6,emp-222,CDI,2026-12-10T00:00:00,,47941,true
ac774497-534c-438c-8088-ac0e678834f0,emp-223,CDI,2024-01-03T00:00:00,,74965,true
44361a75-d438-41c0-8410-63e87024894a,emp-224,CDI,2024-04-12T00:00:00,,75217,true
9d76acf5-f712-4d01-96ca-8debb5eb170f,emp-225,CDD,2023-03-07T00:00:00,2023-11-14T00:00:00,34587,false
340bfd67-73b8-45e6-b901-5813e3a5de0a,emp-225,CDI,2023-11-15T00:00:00,,70048,true
fbf2a132-9453-4645-b312-90cb24d474be,emp-226,CDD,2016-06-30T00:00:00,2016-12-29T00:00:00,35496,false
49e2742a-e699-4ed5-b11e-e89b40f8e1fb,emp-226,CDI,2016-12-30T00:00:00,,70882,true
2d6c72f9-27db-40bc-941f-b8c5d7e7eb3f,emp-227,CDD,2026-05-21T00:00:00,2027-03-06T00:00:00,30954,false
dfb60927-d6a4-4c88-8cf7-46e31ff93515,emp-227,CDI,2027-03-07T00:00:00,,53955,true
762057ff-b46f-489e-ac2c-6ed328e7f53b,emp-228,CDI,2024-05-04T00:00:00,,66267,false
030301cc-3b55-4e05-b1a4-596508c95739,emp-229,CDI,2022-04-14T00:00:00,,59199,true
63f14b9e-6dd9-4bb3-a125-55ab5eea0bf4,emp-230,CDI,2021-08-28T00:00:00,,61808,true
0500bdbb-4dd1-4fca-b3c8-a506017b6cdc,emp-231,CDD,2022-04-22T00:00:00,2022-11-08T00:00:00,38601,false
6721db7e-bab3-4663-890a-795c0e4663d6,emp-231,CDI,2022-11-09T00:00:00,,84262,true
4dceda31-eee4-486a-bc3a-3ef6f6bbfafa,emp-232,CDI,2023-01-27T00:00:00,,43632,true
cc0e2c14-42b7-4183-94a2-5de0bd02406d,emp-233,CDI,2019-08-02T00:00:00,,87338,false
5406c068-5e7b-43ed-8cb5-5f71bdfe0df5,emp-234,CDI,2017-08-27T00:00:00,,78343,true
2187a96d-1e7b-4ec2-98f6-5fd102b9912f,emp-235,CDI,2019-01-14T00:00:00,,59980,true
423c183e-78d4-4672-956c-e8b85fa2000a,emp-236,CDI,2017-07-23T00:00:00,,82831,true
e6975d82-f1c4-4446-8ff2-15b976b89f36,emp-237,CDD,2022-10-01T00:00:00,2023-06-03T00:00:00,31161,false
7863e43f-643d-480c-a1af-104557f10bf9,emp-237,CDI,2023-06-04T00:00:00,,89842,true
76006121-c1a8-4e0a-810d-38d1814f5d6c,emp-238,CDI,2021-02-19T00:00:00,,88199,true
6108b14a-b841-4313-a272-64e5e9b2c3d6,emp-239,CDD,2025-02-14T00:00:00,2025-10-27T00:00:00,38782,false
802074be-aeaf-4355-8b20-153b2d8400ef,emp-239,CDI,2025-10-28T00:00:00,,67083,true
cfbf6e1d-ef34-4106-84c4-960a2119730a,emp-240,CDI,2023-01-20T00:00:00,,65087,true
83e36d9f-fbea-42ef-81c3-30825f9e8e7a,emp-241,CDI,2023-10-24T00:00:00,,50621,true
4c829b26-9eda-4402-900a-9ad6a9771bb2,emp-242,CDI,2024-03-11T00:00:00,,72298,false
c9fbbd50-fc8f-4133-b830-81c8095866e7,emp-243,CDI,2022-03-25T00:00:00,,78120,true
7f4b5db9-b01f-4a19-b638-1f0e704e5a08,emp-244,CDI,2021-06-05T00:00:00,,40774,true
c74056f3-fa73-4724-a0d9-e497ce5cf724,emp-245,CDD,2020-12-04T00:00:00,2021-10-28T00:00:00,40805,false
cc406394-d734-4756-9e06-6cd60bc60cee,emp-245,CDI,2021-10-29T00:00:00,,70104,true
379c1e9e-b3b0-453f-acf0-4a60ce435888,emp-246,CDI,2021-08-13T00:00:00,,78049,true
e453de3c-97d6-46df-b218-d1e01d6886cf,emp-247,CDD,2018-02-03T00:00:00,2019-01-04T00:00:00,31974,false
e6929660-6086-47de-a571-5291b7fded6a,emp-247,CDI,2019-01-05T00:00:00,,85047,true
e9c8c038-e6b7-49ed-aa66-01b0b3ee5480,emp-248,CDD,2019-05-24T00:00:00,2019-12-18T00:00:00,33478,false
56071fca-5ba1-4f00-bce9-0a302350eeba,emp-248,CDI,2019-12-19T00:00:00,,46086,true
7368c43e-329b-4e0f-aef5-d8d2fdb1f834,emp-249,CDI,2021-03-20T00:00:00,,49035,true
33d5bec0-f422-46de-acd7-a8b8fae00e75,emp-250,CDD,2023-07-24T00:00:00,2024-03-18T00:00:00,43857,false
ade07d8b-7a63-4e80-99af-2c34010ee79b,emp-250,CDI,2024-03-19T00:00:00,,68798,true
ac28484f-acc5-4f0f-b01a-8df41229e3cc,emp-251,CDI,2020-12-23T00:00:00,,63077,true
e4a15907-9f52-40d4-b778-82119462dc7b,emp-252,CDD,2024-11-30T00:00:00,2025-08-03T00:00:00,39346,false
bec44e4a-2cef-4eae-91fe-207bf5298c8b,emp-252,CDI,2025-08-04T00:00:00,,52343,true
2c4f7495-6638-4d0e-9697-042a6b85f1bf,emp-253,CDD,2020-12-04T00:00:00,2021-09-25T00:00:00,34410,false
f48c0068-4376-4fb4-acbd-5464c498b8e9,emp-253,CDI,2021-09-26T00:00:00,,64389,true
c68f2de8-1101-482f-a355-31280b3fafd6,emp-254,CDI,2018-10-03T00:00:00,,58632,true
b441b9d7-2b1c-4569-9c05-202219fb1106,emp-255,CDI,2020-05-23T00:00:00,,84902,true
f60dcf05-dd6d-4914-82f8-985ec11ed8a9,emp-256,CDI,2025-03-21T00:00:00,,46133,true
c598b3a7-7daf-4f0e-ab1b-87bf53e04504,emp-257,CDI,2020-05-16T00:00:00,,69914,true
657d7014-6479-41ef-97cd-616fc30e1a1b,emp-258,CDI,2017-08-10T00:00:00,,44608,false
8265c6c0-2bbd-4b10-aa72-a2f5c3de1d8d,emp-259,CDD,2021-08-28T00:00:00,2022-04-25T00:00:00,33818,false
2d048e69-bd07-4f70-9aa2-d5a3e82ed21d,emp-259,CDI,2022-04-26T00:00:00,,50265,true
5a3656c3-0220-46b8-8c88-28a3fd5ff970,emp-260,CDI,2026-03-01T00:00:00,,68424,true
823a9a00-ca68-48e3-873e-f70c55b6a183,emp-261,CDI,2025-01-22T00:00:00,,83283,true
ef0b8878-c8a5-4b57-b3a9-b6289f3a3702,emp-262,CDI,2019-04-05T00:00:00,,72376,true
96ea68db-d3f2-40cb-b46c-54f0d53a8368,emp-263,CDD,2019-11-05T00:00:00,2020-07-10T00:00:00,30277,false
0edc26f2-a341-4193-9cb2-4be1622b86d1,emp-263,CDI,2020-07-11T00:00:00,,49596,true
9cafa257-6f1d-4e94-a8e0-dcf2a4522966,emp-264,CDI,2020-04-03T00:00:00,,60355,true
04a3e95c-aa9a-4fe1-afb6-76022cb57218,emp-265,CDD,2019-12-04T00:00:00,2020-06-01T00:00:00,43739,false
6bb6df4f-7966-4146-97ca-6b21e5a1fd35,emp-265,CDI,2020-06-02T00:00:00,,54376,true
21594304-5936-4e2f-b706-00910e42dba9,emp-266,CDI,2019-08-12T00:00:00,,65655,true
d050b70d-0acf-4179-b8dc-28c1d9fb8f0b,emp-267,CDI,2024-08-12T00:00:00,,88900,true
c0668e12-a539-4723-a667-20df3e792043,emp-268,CDI,2023-07-12T00:00:00,,41483,true
f2f8d8f6-4f51-45ca-b6f7-bef48eaaf16f,emp-269,CDI,2016-06-19T00:00:00,,44667,true
1583a5c6-36c3-4cbd-8910-dad457ad81f9,emp-270,CDD,2022-05-26T00:00:00,2022-11-23T00:00:00,35178,false
1375281f-46d4-4e5f-a3fa-95f8866017b7,emp-270,CDI,2022-11-24T00:00:00,,80574,false
10172cd6-7ca1-4bff-93ce-1fff133a2483,emp-271,CDI,2019-12-26T00:00:00,,64759,true
82c55902-8262-4194-a833-407599c22cb6,emp-272,CDD,2020-01-17T00:00:00,2020-08-17T00:00:00,36366,false
19a9a11e-bd39-41e1-8cec-3e9ad8f6ba3e,emp-272,CDI,2020-08-18T00:00:00,,42207,true
1c7ebd01-cc48-4f79-af30-9a3af135193c,emp-273,CDI,2023-09-12T00:00:00,,60405,true
d9dc4784-c3a1-4116-9718-2e1d0d215293,emp-274,CDD,2019-01-19T00:00:00,2019-12-02T00:00:00,36972,false
ffb229bc-cf02-411b-91c1-6e141ddf60ed,emp-274,CDI,2019-12-03T00:00:00,,40059,true
46d9a2e7-e395-44f9-b899-fa146cefe1e7,emp-275,CDI,2021-05-24T00:00:00,,49289,false
86d23b81-ee12-4b75-9b1f-97c4f659f833,emp-276,CDI,2022-09-05T00:00:00,,68873,true
5ff4579f-4b23-40a8-a729-519ae6939464,emp-277,CDI,2016-11-24T00:00:00,,46686,false
1d9e5275-2ffc-40da-977c-32de134f011a,emp-278,CDD,2022-09-22T00:00:00,2023-03-22T00:00:00,37414,false
072683a0-2b79-4318-bfdd-3919d9fe946f,emp-278,CDI,2023-03-23T00:00:00,,86012,true
dd7f69cd-b203-4f85-a656-60a678841c19,emp-279,CDI,2026-06-03T00:00:00,,51195,true
659b21cb-74f2-4f56-9664-ec6641f1cb32,emp-280,CDI,2022-01-25T00:00:00,,40363,true
9a0b4b40-e9bc-42aa-8a2e-472a9b15cff1,emp-281,CDI,2017-09-23T00:00:00,,81574,true
ead7e7e6-a250-4fa8-a5a5-6f9744c4d04a,emp-282,CDI,2023-11-12T00:00:00,,60747,true
de87f88c-157d-4b68-84b3-32be1f8cfe47,emp-283,CDD,2019-10-16T00:00:00,2020-04-18T00:00:00,37842,false
a1b162b0-63a5-4ba6-9a9b-381ebea45289,emp-283,CDI,2020-04-19T00:00:00,,60284,true
caaf45ef-871e-45d4-966e-8ce168686cff,emp-284,CDD,2023-08-13T00:00:00,2024-02-15T00:00:00,36128,false
2b463648-0b92-4832-bfc8-266f11b0f8a1,emp-284,CDI,2024-02-16T00:00:00,,44276,true
191c6bd6-0d35-4cf5-8f76-36cb09e81297,emp-285,CDI,2022-10-25T00:00:00,,78422,true
b4c67d0f-fb8a-4d29-add3-1af96790718d,emp-286,CDI,2023-11-19T00:00:00,,67540,true
57d7a645-a1c4-404c-9ef8-6913a0b337d3,emp-287,CDD,2021-09-05T00:00:00,2022-05-24T00:00:00,32848,false
69afcc5d-a988-4b91-ac70-e04ea7a76f5a,emp-287,CDI,2022-05-25T00:00:00,,84888,false
6af44163-af10-4424-a14b-47d8ca344604,emp-288,CDI,2026-02-01T00:00:00,,43784,true
4cedb37c-0ea4-460b-87c0-7fd463761d4c,emp-289,CDI,2021-11-18T00:00:00,,78036,true
f0df4724-1a38-4c5d-b85b-702e370fea57,emp-290,CDI,2025-11-29T00:00:00,,69124,true
803f7771-7d8e-46b0-b65d-55299f1fbd43,emp-291,CDI,2020-04-20T00:00:00,,87525,true
8863e245-5afd-46c8-bec2-83ff71e92ad3,emp-292,CDI,2025-05-19T00:00:00,,80896,true
167ad7c7-59ba-49b3-bf10-6481a1efc272,emp-293,CDI,2020-01-09T00:00:00,,70891,true
4b800613-61eb-4122-adb7-f9cceb79e0ac,emp-294,CDI,2022-01-10T00:00:00,,71564,true
40eab9ee-df43-4555-a675-dc5cb35f0cb1,emp-295,CDD,2016-08-25T00:00:00,2017-06-11T00:00:00,36448,false
d2c6d98e-dae3-46f5-a300-6e689e7ced59,emp-295,CDI,2017-06-12T00:00:00,,82780,true
3014262c-f108-4e12-b4da-233f0fdafffa,emp-296,CDD,2016-09-11T00:00:00,2017-07-12T00:00:00,34316,false
1e01bf6e-90cd-4667-b349-b716beed78eb,emp-296,CDI,2017-07-13T00:00:00,,86007,true
af31736d-6202-48ec-b195-f8ed5a33bca6,emp-297,CDI,2022-08-25T00:00:00,,54300,true
a4c42ec8-13e4-4146-98b7-3fac17544b4e,emp-298,CDI,2022-12-25T00:00:00,,51041,true
3227e2b8-1ef5-4afa-b319-037a3be31f8a,emp-299,CDI,2024-12-07T00:00:00,,53051,true
80300893-f3c6-4ba5-a91b-90c5c88322d7,emp-300,CDI,2020-11-24T00:00:00,,77041,true
292711d0-0f09-4d92-a3e2-d9cf756d998f,emp-301,CDD,2023-01-22T00:00:00,2023-11-01T00:00:00,37185,false
a2650a42-21a4-46fd-b339-9fe80aaf928e,emp-301,CDI,2023-11-02T00:00:00,,70939,true
d8b5f041-66df-4575-95e7-d6c3022ab7b2,emp-302,CDI,2024-05-31T00:00:00,,42117,true
32c6d290-979f-4c60-ac1a-16fa18913678,emp-303,CDI,2024-10-19T00:00:00,,78202,true
d17bd852-b228-4752-92ac-e52e580e4c86,emp-304,CDI,2019-06-09T00:00:00,,85811,true
f65e2874-196d-4720-b04a-5dc386849e4a,emp-305,CDD,2017-01-18T00:00:00,2017-10-02T00:00:00,30316,false
4fa22bb3-6b36-4dae-800d-5548fdecb952,emp-305,CDI,2017-10-03T00:00:00,,58648,true
e440cd01-223c-4ea4-a93f-7f17d7749134,emp-306,CDI,2018-12-05T00:00:00,,68298,true
94302ddd-b91f-484d-9e16-eec181e3c673,emp-307,CDI,2021-03-20T00:00:00,,89237,true
02a6814a-50d4-41c3-b228-19dd2e54024a,emp-308,CDD,2018-09-01T00:00:00,2019-04-29T00:00:00,44660,false
32122082-a583-4950-9f02-d8866779b893,emp-308,CDI,2019-04-30T00:00:00,,73391,false
ee718d74-3579-4b6a-9343-f83ab2267797,emp-309,CDI,2021-09-18T00:00:00,,86065,true
e77026b4-c564-4653-9090-95bc745c02db,emp-310,CDD,2020-07-25T00:00:00,2021-04-26T00:00:00,36961,false
ec872923-7eab-4032-aa73-41a29968a4f1,emp-310,CDI,2021-04-27T00:00:00,,67850,false
301e1486-6706-418e-84dc-98e0110a7443,emp-311,CDI,2024-10-18T00:00:00,,56119,true
58de4043-c309-4f32-bb9c-d97a0332dfcb,emp-312,CDI,2022-07-11T00:00:00,,73175,true
795366b5-234c-4224-bb4c-de0ea8bd5444,emp-313,CDD,2016-09-30T00:00:00,2017-03-30T00:00:00,38638,false
e1ce3f99-1b87-4a1f-bf77-fbb1874e8a47,emp-313,CDI,2017-03-31T00:00:00,,78333,true
076237a5-14c5-4fe5-98d7-070ca9dc9509,emp-314,CDI,2022-10-03T00:00:00,,55814,true
d612708e-3b8f-4c3f-abd8-a1bb86daff1b,emp-315,CDI,2024-05-06T00:00:00,,48811,true
b632c17c-6a1e-4bf1-9084-e03fc69d592e,emp-316,CDI,2018-07-06T00:00:00,,66865,true
5431bd27-b515-4daa-bc27-84fbfe23c875,emp-317,CDI,2024-01-22T00:00:00,,75615,true
3bf97e63-cdc7-43ea-95cf-86eb360f3be3,emp-318,CDI,2018-08-27T00:00:00,,77552,true
5d3a5174-59d7-4862-ac19-1efbccf8b6d7,emp-319,CDD,2026-01-13T00:00:00,2026-07-19T00:00:00,42590,false
ba9c2af2-077a-4464-9e6d-19b1b3d6ede1,emp-319,CDI,2026-07-20T00:00:00,,55696,false
6319edfe-dfc7-4ad7-87a0-0d66fb3813eb,emp-320,CDI,2022-10-07T00:00:00,,67427,false
b5afed1f-4d7b-4eb8-baf5-041df73b78fb,emp-321,CDI,2019-10-29T00:00:00,,44318,false
826778b4-8627-4ac7-a652-6fe6c07e377b,emp-322,CDD,2017-08-20T00:00:00,2018-07-22T00:00:00,42064,false
a10de256-ccf6-4d9a-8bd5-68f04ff78e0c,emp-322,CDI,2018-07-23T00:00:00,,89963,true
0f6eff50-dae0-4620-b9c9-815dd9fcd58f,emp-323,CDI,2018-03-21T00:00:00,,54996,true
6d61eb91-9edb-40f0-91b2-aa02d784b3a6,emp-324,CDD,2017-06-06T00:00:00,2018-04-20T00:00:00,34267,false
e1dd5e12-dd5f-49ec-82a0-1d61c4739e1b,emp-324,CDI,2018-04-21T00:00:00,,57008,false
a76b773a-6758-494a-86ad-73f76627af64,emp-325,CDD,2022-06-02T00:00:00,2023-01-18T00:00:00,31775,false
38dc768f-2bdb-4e12-8387-16bd4edeaeb9,emp-325,CDI,2023-01-19T00:00:00,,74566,true
8c8c412c-d5b0-4479-af94-e4b91406861e,emp-326,CDI,2018-07-12T00:00:00,,74743,false
d5cdd922-8d5d-4965-bc11-f3ea56463685,emp-327,CDI,2022-05-05T00:00:00,,47703,true
595c2540-3374-4776-9025-dfeda6c5a8e9,emp-328,CDI,2017-07-28T00:00:00,,79058,false
3463abcf-311b-430d-a6e3-53c41c65ccb2,emp-329,CDI,2021-12-13T00:00:00,,83868,false
f165e5e3-2000-42d8-a07d-109f238bf337,emp-330,CDI,2017-03-14T00:00:00,,58493,true
50ffaf6d-3069-41d9-8f31-d870bcaaba52,emp-331,CDI,2021-07-23T00:00:00,,42281,true
fba8058c-eb12-443f-a71d-f85aec8b5ef4,emp-332,CDI,2020-01-02T00:00:00,,78718,true
939aaf80-1056-4acb-92c5-8507cd1c7295,emp-333,CDI,2022-08-11T00:00:00,,83640,true
53284e01-e5d5-4463-b2ba-aef75b01d03a,emp-334,CDI,2021-08-27T00:00:00,,61667,false
7f9991e7-457d-4e11-acd2-cbb0bdd40783,emp-335,CDI,2018-02-01T00:00:00,,46632,true
188f6b83-d5ff-42e7-b37b-a73ffd1b0bef,emp-336,CDI,2017-10-21T00:00:00,,40053,true
e5a06db1-7c56-41e0-bad7-35f4d06d1d7b,emp-337,CDD,2024-05-09T00:00:00,2025-05-03T00:00:00,37309,false
2582d856-095b-46f2-af9b-2d90a606629a,emp-337,CDI,2025-05-04T00:00:00,,74555,true
bb368e06-1f27-4cbf-b0d5-fd70ad110a7c,emp-338,CDI,2020-03-05T00:00:00,,87302,false
8cd07728-cf6b-4724-b99c-a6a1c99820b1,emp-339,CDI,2019-12-16T00:00:00,,84517,true
44e5e2f7-72d5-4519-aad7-8110502dbb35,emp-340,CDI,2025-02-16T00:00:00,,49889,true
994bf27b-81db-49fa-ac11-e89541c6e953,emp-341,CDI,2024-02-10T00:00:00,,56069,true
87986d28-d1fe-4cc5-976a-ce1f5ed8029d,emp-342,CDD,2020-01-18T00:00:00,2020-12-05T00:00:00,40342,false
70bd7f3c-9ec6-4b02-bf20-ba70f4c0e64a,emp-342,CDI,2020-12-06T00:00:00,,45707,true
2543c4a4-d094-4052-bf09-7a597f82da70,emp-343,CDI,2023-01-02T00:00:00,,57541,true
a7373e38-635c-4fbe-a2ff-a2150ecd1990,emp-344,CDI,2017-05-14T00:00:00,,72028,false
1b526cda-409f-4e8e-8519-29aa69217747,emp-345,CDI,2018-03-24T00:00:00,,81769,true
58de5133-8a1f-40eb-a076-ad663a284ebe,emp-346,CDD,2017-02-02T00:00:00,2017-08-10T00:00:00,32929,false
c4b2cb58-d837-4c40-956d-c9d75fc0c042,emp-346,CDI,2017-08-11T00:00:00,,79257,true
dcc4c6d9-b07a-4976-a1c9-625e9e5c6752,emp-347,CDI,2024-01-22T00:00:00,,89472,true
a0311b43-5fb5-4c23-9e08-9aa853a07e2d,emp-348,CDI,2023-02-12T00:00:00,,79136,true
648efb4f-7aa2-4ac7-b407-46d0cab4acaf,emp-349,CDI,2019-12-26T00:00:00,,52089,true
5b5b65ad-ee82-4817-ae60-95dded068edb,emp-350,CDI,2023-08-29T00:00:00,,72543,true
250041ec-c15d-4bb4-8906-e676a9a64288,emp-351,CDI,2020-05-23T00:00:00,,46393,false
33c8a79f-1c1c-4ffb-bc69-caae7922d7f0,emp-352,CDI,2020-02-01T00:00:00,,60409,false
cebc5cee-bdc0-4f92-8e5b-79aa66dc51f8,emp-353,CDD,2024-09-15T00:00:00,2025-09-13T00:00:00,30554,false
2d80c85a-155a-4070-a133-427b4e4445ec,emp-353,CDI,2025-09-14T00:00:00,,48916,true
9551d6a2-84a2-48fa-9500-52bbb679594f,emp-354,CDI,2021-02-01T00:00:00,,58607,true
6a366b02-7e11-433d-8b28-566b9c735ce6,emp-355,CDI,2017-06-24T00:00:00,,40296,true
cd8abf6c-3bd5-4014-84d3-d7fc550d0323,emp-356,CDI,2024-08-15T00:00:00,,89007,true
a1160683-13cd-4db6-8741-ad15b86a4468,emp-357,CDI,2021-04-12T00:00:00,,63464,true
51342129-e2ed-4cb7-ac23-cdb61cf597ab,emp-358,CDI,2017-10-09T00:00:00,,84695,true
b72d3c6a-fbc6-4f5d-9895-a9f385d6dd52,emp-359,CDI,2019-01-02T00:00:00,,84649,true
729c1105-ca0e-4be3-9c53-17da66ec6f5e,emp-360,CDI,2021-02-07T00:00:00,,48808,true
92e9015a-c1cf-42f9-ba0d-0188889f8a9b,emp-361,CDI,2023-10-01T00:00:00,,84890,true
9edb77ba-5801-4237-8a37-9932498b6046,emp-362,CDI,2025-08-09T00:00:00,,62983,true
4c92a4a7-a6fc-483f-b4ed-a8e992a2c7ef,emp-363,CDD,2016-10-06T00:00:00,2017-09-02T00:00:00,42985,false
17aaad64-a059-4982-917a-09a3a6ed3f13,emp-363,CDI,2017-09-03T00:00:00,,60611,true
a18ae03d-ca6f-4353-ba2e-91aa9412d396,emp-364,CDI,2019-11-27T00:00:00,,75669,true
0c8a1be3-8fa5-4de3-8975-4e617fd30e53,emp-365,CDD,2018-12-18T00:00:00,2019-08-26T00:00:00,34983,false
2fa801a4-3c3a-41ab-bb88-aa3eabc0290a,emp-365,CDI,2019-08-27T00:00:00,,72361,true
76bed832-dd2e-49f9-bba1-320c1b7bb106,emp-366,CDI,2026-01-24T00:00:00,,48583,true
afcc7529-5e86-4ef2-8d7a-7631b07ba405,emp-367,CDI,2024-09-05T00:00:00,,83440,true
decace93-4160-4269-9e34-cc2cdae1958b,emp-368,CDD,2022-09-14T00:00:00,2023-04-11T00:00:00,41003,false
75726119-b1df-4f02-8c17-cc8e4127e9e2,emp-368,CDI,2023-04-12T00:00:00,,44696,false
bed928f1-24c7-4d7f-be03-6cf37f3e1a4b,emp-369,CDI,2018-04-23T00:00:00,,57984,true
77a629be-9b10-4a96-bab2-ee9dec682965,emp-370,CDI,2019-06-13T00:00:00,,73487,false
e109bff0-8371-4bd5-b0df-7da21423ec60,emp-371,CDD,2021-01-28T00:00:00,2021-12-11T00:00:00,37814,false
7f981e6e-2dae-47fb-abe2-c001f5a03069,emp-371,CDI,2021-12-12T00:00:00,,83572,true
5e77f6ab-7ada-4bf4-a4f8-c40b234f347f,emp-372,CDI,2021-02-10T00:00:00,,74357,true
c18b59de-aa6f-4852-add2-da68dccc5160,emp-373,CDD,2025-07-22T00:00:00,2026-04-27T00:00:00,32072,false
